Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-06-04;Perido;Stockholms län;8;7
2026-06-04;Perido;Västra Götalands län;12;11
2026-06-04;Perido;Östergötlands län;2;2
2026-06-04;Randstad;Dalarnas län;2;2
2026-06-04;Randstad;Gävleborgs län;2;1
2026-06-04;Randstad;Hallands län;3;2
2026-06-04;Randstad;Jönköpings län;11;5
2026-06-04;Randstad;Norrbottens län;4;3
2026-06-04;Randstad;Skåne län;7;3
2026-06-04;Randstad;Stockholms län;35;20
2026-06-04;Randstad;Södermanlands län;3;3
2026-06-04;Randstad;Uppsala län;6;4
2026-06-04;Randstad;Värmlands län;1;1
2026-06-04;Randstad;Västerbottens län;1;1
2026-06-04;Randstad;Västmanlands län;2;2
2026-06-04;Randstad;Västra Götalands län;56;30
2026-06-04;Randstad;Örebro län;4;4
2026-06-04;Randstad;Östergötlands län;22;7
2026-06-04;Academic Work;Dalarnas län;7;1
2026-06-04;Academic Work;Gävleborgs län;14;12
2026-06-04;Academic Work;Hallands län;2;1
2026-06-04;Academic Work;Jämtlands län;9;8
2026-06-04;Academic Work;Jönköpings län;3;1
2026-06-04;Academic Work;Kalmar län;1;0
2026-06-04;Academic Work;Kronobergs län;5;2
2026-06-04;Academic Work;Norrbottens län;8;2
2026-06-04;Academic Work;Skåne län;47;19
2026-06-04;Academic Work;Stockholms län;138;80
2026-06-04;Academic Work;Södermanlands län;1;0
2026-06-04;Academic Work;Uppsala län;12;6
2026-06-04;Academic Work;Värmlands län;12;2
2026-06-04;Academic Work;Västerbottens län;12;7
2026-06-04;Academic Work;Västernorrlands län;10;5
2026-06-04;Academic Work;Västmanlands län;8;4
2026-06-04;Academic Work;Västra Götalands län;46;21
2026-06-04;Academic Work;Örebro län;24;12
2026-06-04;Academic Work;Östergötlands län;30;9
2026-06-04;Studentconsulting;Blekinge län;2;2
2026-06-04;Studentconsulting;Dalarnas län;4;2
2026-06-04;Studentconsulting;Hallands län;5;4
2026-06-04;Studentconsulting;Jämtlands län;2;2
2026-06-04;Studentconsulting;Jönköpings län;6;1
2026-06-04;Studentconsulting;Kalmar län;1;1
2026-06-04;Studentconsulting;Kronobergs län;15;5
2026-06-04;Studentconsulting;Norrbottens län;24;16
2026-06-04;Studentconsulting;Skåne län;41;29
2026-06-04;Studentconsulting;Stockholms län;27;16
2026-06-04;Studentconsulting;Södermanlands län;6;2
2026-06-04;Studentconsulting;Uppsala län;3;1
2026-06-04;Studentconsulting;Värmlands län;2;2
2026-06-04;Studentconsulting;Västerbottens län;10;9
2026-06-04;Studentconsulting;Västernorrlands län;6;6
2026-06-04;Studentconsulting;Västmanlands län;7;3
2026-06-04;Studentconsulting;Västra Götalands län;38;21
2026-06-04;Studentconsulting;Örebro län;4;2
2026-06-04;Studentconsulting;Östergötlands län;22;12
2026-06-04;Poolia;Blekinge län;1;1
2026-06-04;Poolia;Dalarnas län;2;2
2026-06-04;Poolia;Gotlands län;1;1
2026-06-04;Poolia;Jämtlands län;1;0
2026-06-04;Poolia;Jönköpings län;1;1
2026-06-04;Poolia;Kalmar län;1;0
2026-06-04;Poolia;Norrbottens län;5;3
2026-06-04;Poolia;Skåne län;19;11
2026-06-04;Poolia;Stockholms län;9;7
2026-06-04;Poolia;Västerbottens län;1;1
2026-06-04;Poolia;Västmanlands län;2;1
2026-06-04;Poolia;Västra Götalands län;12;11
2026-06-04;Poolia;Örebro län;2;1
2026-06-04;Poolia;Östergötlands län;11;4
2026-06-04;Uniflex;Blekinge län;2;0
2026-06-04;Uniflex;Gävleborgs län;1;1
2026-06-04;Uniflex;Hallands län;4;1
2026-06-04;Uniflex;Jämtlands län;1;1
2026-06-04;Uniflex;Jönköpings län;29;9
2026-06-04;Uniflex;Kalmar län;2;2
2026-06-04;Uniflex;Kronobergs län;4;1
2026-06-04;Uniflex;Norrbottens län;2;2
2026-06-04;Uniflex;Skåne län;16;6
2026-06-04;Uniflex;Stockholms län;41;38
2026-06-04;Uniflex;Södermanlands län;2;0
2026-06-04;Uniflex;Uppsala län;3;2
2026-06-04;Uniflex;Värmlands län;7;6
2026-06-04;Uniflex;Västerbottens län;1;1
2026-06-04;Uniflex;Västernorrlands län;12;4
2026-06-04;Uniflex;Västmanlands län;8;5
2026-06-04;Uniflex;Västra Götalands län;26;7
2026-06-04;Uniflex;Örebro län;14;11
2026-06-04;Uniflex;Östergötlands län;8;2
2026-06-04;OnePartnerGroup;Gotlands län;1;1
2026-06-04;OnePartnerGroup;Gävleborgs län;8;1
2026-06-04;OnePartnerGroup;Hallands län;5;3
2026-06-04;OnePartnerGroup;Jämtlands län;9;3
2026-06-04;OnePartnerGroup;Jönköpings län;41;22
2026-06-04;OnePartnerGroup;Kalmar län;8;4
2026-06-04;OnePartnerGroup;Kronobergs län;20;15
2026-06-04;OnePartnerGroup;Norrbottens län;5;3
2026-06-04;OnePartnerGroup;Skåne län;10;9
2026-06-04;OnePartnerGroup;Stockholms län;15;9
2026-06-04;OnePartnerGroup;Södermanlands län;1;0
2026-06-04;OnePartnerGroup;Västerbottens län;9;3
2026-06-04;OnePartnerGroup;Västernorrlands län;17;11
2026-06-04;OnePartnerGroup;Västra Götalands län;37;24
2026-06-04;OnePartnerGroup;Östergötlands län;5;2
2026-06-04;Skill;Blekinge län;1;0
2026-06-04;Skill;Jönköpings län;3;3
2026-06-04;Skill;Kalmar län;2;2
2026-06-04;Skill;Stockholms län;2;1
2026-06-04;Skill;Uppsala län;1;1
2026-06-04;Skill;Västra Götalands län;13;11
2026-06-04;Skill;Örebro län;1;0
2026-06-04;Skill;Östergötlands län;49;28
2026-06-04;Arena Personal;Blekinge län;1;1
2026-06-04;Arena Personal;Jämtlands län;1;0
2026-06-04;Arena Personal;Jönköpings län;2;2
2026-06-04;Arena Personal;Kronobergs län;1;1
2026-06-04;Arena Personal;Norrbottens län;3;1
2026-06-04;Arena Personal;Skåne län;6;4
2026-06-04;Arena Personal;Stockholms län;28;22
2026-06-04;Arena Personal;Södermanlands län;35;24
2026-06-04;Arena Personal;Uppsala län;3;1
2026-06-04;Arena Personal;Västernorrlands län;5;5
2026-06-04;Arena Personal;Västmanlands län;5;4
2026-06-04;Arena Personal;Västra Götalands län;10;3
2026-06-04;Arena Personal;Örebro län;11;10
2026-06-04;Arena Personal;Östergötlands län;5;2
2026-06-04;Tranpenad;Jönköpings län;3;1
2026-06-04;Tranpenad;Skåne län;1;1
2026-06-04;Tranpenad;Stockholms län;5;0
2026-06-04;Tranpenad;Södermanlands län;3;3
2026-06-04;Tranpenad;Uppsala län;5;0
2026-06-04;Tranpenad;Västmanlands län;1;1
2026-06-04;Tranpenad;Västra Götalands län;22;3
2026-06-04;Tranpenad;Östergötlands län;2;0
2026-06-04;Jobandtalent;Gävleborgs län;1;1
2026-06-04;Jobandtalent;Hallands län;16;11
2026-06-04;Jobandtalent;Jönköpings län;7;5
2026-06-04;Jobandtalent;Kalmar län;1;0
2026-06-04;Jobandtalent;Kronobergs län;1;0
2026-06-04;Jobandtalent;Norrbottens län;1;1
2026-06-04;Jobandtalent;Skåne län;15;5
2026-06-04;Jobandtalent;Stockholms län;19;12
2026-06-04;Jobandtalent;Södermanlands län;4;1
2026-06-04;Jobandtalent;Uppsala län;1;1
2026-06-04;Jobandtalent;Värmlands län;3;0
2026-06-04;Jobandtalent;Västernorrlands län;2;1
2026-06-04;Jobandtalent;Västmanlands län;1;0
2026-06-04;Jobandtalent;Västra Götalands län;15;9
2026-06-04;Jobandtalent;Örebro län;5;4
2026-06-04;Jobandtalent;Östergötlands län;31;7
2026-06-04;NearYou;Hallands län;4;4
2026-06-04;NearYou;Jönköpings län;36;31
2026-06-04;NearYou;Kalmar län;14;10
2026-06-04;NearYou;Skåne län;1;1
2026-06-04;NearYou;Västra Götalands län;57;30
2026-06-04;NearYou;Örebro län;2;0
2026-06-04;SJR;Dalarnas län;1;1
2026-06-04;SJR;Skåne län;3;1
2026-06-04;SJR;Stockholms län;13;7
2026-06-04;SJR;Uppsala län;4;1
2026-06-04;SJR;Västra Götalands län;7;5
2026-06-04;Clockwork;Dalarnas län;16;10
2026-06-04;Clockwork;Gävleborgs län;6;5
2026-06-04;Clockwork;Stockholms län;6;4
2026-06-04;Clockwork;Södermanlands län;3;3
2026-06-04;Clockwork;Västerbottens län;3;2
2026-06-04;Clockwork;Västmanlands län;2;1
2026-06-04;Logent;Hallands län;5;1
2026-06-04;Logent;Skåne län;12;5
2026-06-04;Logent;Stockholms län;6;2
2026-06-04;Logent;Uppsala län;1;1
2026-06-04;Logent;Västra Götalands län;13;5
2026-06-04;Logent;Östergötlands län;2;2
2026-06-04;Bemannia;Gävleborgs län;1;1
2026-06-04;Bemannia;Hallands län;3;3
2026-06-04;Bemannia;Jämtlands län;1;1
2026-06-04;Bemannia;Skåne län;1;1
2026-06-04;Bemannia;Stockholms län;23;18
2026-06-04;Bemannia;Södermanlands län;1;1
2026-06-04;Bemannia;Västra Götalands län;3;3
2026-06-04;Framtiden i Sverige;Blekinge län;1;0
2026-06-04;Framtiden i Sverige;Dalarnas län;10;3
2026-06-04;Framtiden i Sverige;Gotlands län;2;0
2026-06-04;Framtiden i Sverige;Gävleborgs län;1;1
2026-06-04;Framtiden i Sverige;Hallands län;5;5
2026-06-04;Framtiden i Sverige;Jönköpings län;22;12
2026-06-04;Framtiden i Sverige;Norrbottens län;1;0
2026-06-04;Framtiden i Sverige;Skåne län;8;5
2026-06-04;Framtiden i Sverige;Stockholms län;32;20
2026-06-04;Framtiden i Sverige;Uppsala län;5;3
2026-06-04;Framtiden i Sverige;Värmlands län;3;1
2026-06-04;Framtiden i Sverige;Västernorrlands län;4;4
2026-06-04;Framtiden i Sverige;Västmanlands län;3;2
2026-06-04;Framtiden i Sverige;Västra Götalands län;18;11
2026-06-04;Framtiden i Sverige;Örebro län;7;6
2026-06-04;Framtiden i Sverige;Östergötlands län;41;17
2026-06-04;Professionals Nord;Gävleborgs län;1;1
2026-06-04;Professionals Nord;Hallands län;1;1
2026-06-04;Professionals Nord;Jämtlands län;1;0
2026-06-04;Professionals Nord;Kalmar län;1;1
2026-06-04;Professionals Nord;Norrbottens län;63;30
2026-06-04;Professionals Nord;Skåne län;6;4
2026-06-04;Professionals Nord;Stockholms län;19;7
2026-06-04;Professionals Nord;Södermanlands län;2;0
2026-06-04;Professionals Nord;Uppsala län;2;2
2026-06-04;Professionals Nord;Värmlands län;2;1
2026-06-04;Professionals Nord;Västerbottens län;12;5
2026-06-04;Professionals Nord;Västernorrlands län;7;3
2026-06-04;Professionals Nord;Västmanlands län;7;4
2026-06-04;Professionals Nord;Västra Götalands län;18;9
2026-06-04;Professionals Nord;Örebro län;8;6
2026-06-04;Professionals Nord;Östergötlands län;14;8
2026-06-04;Bravura;Gävleborgs län;2;0
2026-06-04;Bravura;Hallands län;1;0
2026-06-04;Bravura;Jämtlands län;1;0
2026-06-04;Bravura;Jönköpings län;12;4
2026-06-04;Bravura;Kalmar län;1;0
2026-06-04;Bravura;Kronobergs län;3;1
2026-06-04;Bravura;Norrbottens län;2;0
2026-06-04;Bravura;Skåne län;18;7
2026-06-04;Bravura;Stockholms län;68;23
2026-06-04;Bravura;Södermanlands län;1;0
2026-06-04;Bravura;Uppsala län;3;2
2026-06-04;Bravura;Värmlands län;4;4
2026-06-04;Bravura;Västernorrlands län;4;4
2026-06-04;Bravura;Västmanlands län;1;0
2026-06-04;Bravura;Västra Götalands län;22;12
2026-06-04;Bravura;Örebro län;1;0
2026-06-04;Bravura;Östergötlands län;11;2
2026-06-04;Jurek;Skåne län;3;2
2026-06-04;Jurek;Stockholms län;14;6
2026-06-04;Jurek;Uppsala län;2;1
2026-06-04;Jurek;Västra Götalands län;3;2
2026-06-04;TNG Group;Dalarnas län;1;1
2026-06-04;TNG Group;Jämtlands län;1;1
2026-06-04;TNG Group;Jönköpings län;1;1
2026-06-04;TNG Group;Kronobergs län;1;0
2026-06-04;TNG Group;Skåne län;5;4
2026-06-04;TNG Group;Stockholms län;26;18
2026-06-04;TNG Group;Södermanlands län;1;0
2026-06-04;TNG Group;Uppsala län;1;1
2026-06-04;TNG Group;Västerbottens län;1;1
2026-06-04;TNG Group;Västernorrlands län;1;1
2026-06-04;TNG Group;Västmanlands län;2;1
2026-06-04;TNG Group;Västra Götalands län;3;2
2026-06-04;TNG Group;Örebro län;7;6
2026-06-04;TNG Group;Östergötlands län;1;0
2026-06-04;Friday;Blekinge län;1;0
2026-06-04;Friday;Hallands län;2;0
2026-06-04;Friday;Jönköpings län;2;0
2026-06-04;Friday;Kronobergs län;2;1
2026-06-04;Friday;Skåne län;32;18
2026-06-04;Friday;Stockholms län;60;45
2026-06-04;Friday;Södermanlands län;1;0
2026-06-04;Friday;Västmanlands län;20;19
2026-06-04;Friday;Västra Götalands län;57;30
2026-06-04;Friday;Örebro län;4;2
2026-06-04;Friday;Östergötlands län;93;76
2026-06-04;Gazella;Stockholms län;3;3
2026-06-04;Insitepart;Jönköpings län;7;0
2026-06-04;Insitepart;Kalmar län;1;1
2026-06-04;Insitepart;Skåne län;2;1
2026-06-04;Insitepart;Stockholms län;8;4
2026-06-04;Insitepart;Södermanlands län;2;1
2026-06-04;Insitepart;Uppsala län;1;1
2026-06-04;Insitepart;Västra Götalands län;1;0
2026-06-04;Insitepart;Örebro län;5;3
2026-06-04;Wikan Personal;Blekinge län;2;1
2026-06-04;Wikan Personal;Gävleborgs län;14;8
2026-06-04;Wikan Personal;Jönköpings län;7;4
2026-06-04;Wikan Personal;Kalmar län;5;4
2026-06-04;Wikan Personal;Kronobergs län;10;7
2026-06-04;Wikan Personal;Skåne län;31;15
2026-06-04;Wikan Personal;Västerbottens län;8;6
2026-06-04;Konsultia;Dalarnas län;1;1
2026-06-04;Konsultia;Gävleborgs län;5;2
2026-06-04;Konsultia;Hallands län;1;1
2026-06-04;Konsultia;Norrbottens län;12;6
2026-06-04;Konsultia;Skåne län;2;0
2026-06-04;Konsultia;Södermanlands län;2;2
2026-06-04;Konsultia;Västerbottens län;5;1
2026-06-04;Konsultia;Västernorrlands län;4;1
2026-06-04;Konsultia;Västra Götalands län;16;11
2026-06-04;Konsultia;Örebro län;1;1
2026-06-05;Manpower;Blekinge län;1;0
2026-06-05;Manpower;Dalarnas län;4;1
2026-06-05;Manpower;Gävleborgs län;2;1
2026-06-05;Manpower;Jämtlands län;2;2
2026-06-05;Manpower;Jönköpings län;1;1
2026-06-05;Manpower;Kalmar län;1;1
2026-06-05;Manpower;Norrbottens län;1;1
2026-06-05;Manpower;Skåne län;6;1
2026-06-05;Manpower;Stockholms län;2;2
2026-06-05;Manpower;Södermanlands län;1;1
2026-06-05;Manpower;Uppsala län;1;0
2026-06-05;Manpower;Värmlands län;3;2
2026-06-05;Manpower;Västerbottens län;1;1
2026-06-05;Manpower;Västernorrlands län;4;3
2026-06-05;Manpower;Västmanlands län;3;1
2026-06-05;Manpower;Västra Götalands län;12;7
2026-06-05;Manpower;Östergötlands län;1;0
2026-06-05;Lernia;Blekinge län;7;2
2026-06-05;Lernia;Gävleborgs län;4;3
2026-06-05;Lernia;Hallands län;36;8
2026-06-05;Lernia;Jämtlands län;1;0
2026-06-05;Lernia;Jönköpings län;16;13
2026-06-05;Lernia;Kalmar län;10;4
2026-06-05;Lernia;Kronobergs län;1;1
2026-06-05;Lernia;Norrbottens län;7;3
2026-06-05;Lernia;Skåne län;11;7
2026-06-05;Lernia;Stockholms län;9;5
2026-06-05;Lernia;Södermanlands län;3;2
2026-06-05;Lernia;Uppsala län;1;0
2026-06-05;Lernia;Västerbottens län;4;3
2026-06-05;Lernia;Västmanlands län;3;1
2026-06-05;Lernia;Västra Götalands län;41;17
2026-06-05;Lernia;Östergötlands län;10;7
2026-06-05;Adecco;Blekinge län;2;2
2026-06-05;Adecco;Dalarnas län;3;1
2026-06-05;Adecco;Hallands län;8;4
2026-06-05;Adecco;Jönköpings län;11;6
2026-06-05;Adecco;Kalmar län;1;0
2026-06-05;Adecco;Kronobergs län;7;3
2026-06-05;Adecco;Norrbottens län;16;7
2026-06-05;Adecco;Skåne län;23;12
2026-06-05;Adecco;Stockholms län;28;22
2026-06-05;Adecco;Södermanlands län;1;1
2026-06-05;Adecco;Uppsala län;4;4
2026-06-05;Adecco;Värmlands län;6;3
2026-06-05;Adecco;Västerbottens län;7;7
2026-06-05;Adecco;Västernorrlands län;1;1
2026-06-05;Adecco;Västmanlands län;8;4
2026-06-05;Adecco;Västra Götalands län;26;18
2026-06-05;Adecco;Örebro län;2;1
2026-06-05;Adecco;Östergötlands län;7;3
2026-06-05;Perido;Dalarnas län;1;0
2026-06-05;Perido;Kronobergs län;1;1
2026-06-05;Perido;Stockholms län;9;7
2026-06-05;Perido;Västra Götalands län;10;10
2026-06-05;Perido;Östergötlands län;3;3
2026-06-05;Randstad;Dalarnas län;2;2
2026-06-05;Randstad;Gävleborgs län;2;1
2026-06-05;Randstad;Hallands län;3;2
2026-06-05;Randstad;Jönköpings län;12;6
2026-06-05;Randstad;Norrbottens län;4;3
2026-06-05;Randstad;Skåne län;9;5
2026-06-05;Randstad;Stockholms län;40;25
2026-06-05;Randstad;Södermanlands län;4;3
2026-06-05;Randstad;Uppsala län;8;6
2026-06-05;Randstad;Värmlands län;1;1
2026-06-05;Randstad;Västerbottens län;1;1
2026-06-05;Randstad;Västmanlands län;2;2
2026-06-05;Randstad;Västra Götalands län;61;31
2026-06-05;Randstad;Örebro län;6;6
2026-06-05;Randstad;Östergötlands län;29;13
2026-06-05;Academic Work;Dalarnas län;7;1
2026-06-05;Academic Work;Gävleborgs län;13;11
2026-06-05;Academic Work;Hallands län;2;1
2026-06-05;Academic Work;Jämtlands län;9;8
2026-06-05;Academic Work;Jönköpings län;4;2
2026-06-05;Academic Work;Kalmar län;1;0
2026-06-05;Academic Work;Kronobergs län;5;2
2026-06-05;Academic Work;Norrbottens län;8;2
2026-06-05;Academic Work;Skåne län;47;17
2026-06-05;Academic Work;Stockholms län;140;77
2026-06-05;Academic Work;Södermanlands län;1;0
2026-06-05;Academic Work;Uppsala län;11;7
2026-06-05;Academic Work;Värmlands län;10;2
2026-06-05;Academic Work;Västerbottens län;12;6
2026-06-05;Academic Work;Västernorrlands län;10;5
2026-06-05;Academic Work;Västmanlands län;9;4
2026-06-05;Academic Work;Västra Götalands län;46;23
2026-06-05;Academic Work;Örebro län;22;10
2026-06-05;Academic Work;Östergötlands län;31;10
2026-06-05;Studentconsulting;Blekinge län;1;1
2026-06-05;Studentconsulting;Dalarnas län;5;2
2026-06-05;Studentconsulting;Hallands län;5;4
2026-06-05;Studentconsulting;Jämtlands län;1;1
2026-06-05;Studentconsulting;Jönköpings län;6;1
2026-06-05;Studentconsulting;Kalmar län;1;1
2026-06-05;Studentconsulting;Kronobergs län;16;6
2026-06-05;Studentconsulting;Norrbottens län;24;15
2026-06-05;Studentconsulting;Skåne län;40;23
2026-06-05;Studentconsulting;Stockholms län;27;15
2026-06-05;Studentconsulting;Södermanlands län;6;2
2026-06-05;Studentconsulting;Uppsala län;3;1
2026-06-05;Studentconsulting;Värmlands län;2;1
2026-06-05;Studentconsulting;Västerbottens län;11;9
2026-06-05;Studentconsulting;Västernorrlands län;6;3
2026-06-05;Studentconsulting;Västmanlands län;8;3
2026-06-05;Studentconsulting;Västra Götalands län;36;19
2026-06-05;Studentconsulting;Örebro län;4;2
2026-06-05;Studentconsulting;Östergötlands län;23;13
2026-06-05;Poolia;Blekinge län;1;1
2026-06-05;Poolia;Dalarnas län;2;1
2026-06-05;Poolia;Gotlands län;1;1
2026-06-05;Poolia;Jönköpings län;1;1
2026-06-05;Poolia;Kalmar län;1;0
2026-06-05;Poolia;Norrbottens län;5;3
2026-06-05;Poolia;Skåne län;19;11
2026-06-05;Poolia;Stockholms län;9;7
2026-06-05;Poolia;Uppsala län;1;1
2026-06-05;Poolia;Västerbottens län;1;1
2026-06-05;Poolia;Västmanlands län;2;1
2026-06-05;Poolia;Västra Götalands län;11;10
2026-06-05;Poolia;Örebro län;2;1
2026-06-05;Poolia;Östergötlands län;11;4
2026-06-05;Uniflex;Blekinge län;2;0
2026-06-05;Uniflex;Gävleborgs län;2;2
2026-06-05;Uniflex;Hallands län;4;1
2026-06-05;Uniflex;Jämtlands län;1;1
2026-06-05;Uniflex;Jönköpings län;28;9
2026-06-05;Uniflex;Kalmar län;1;1
2026-06-05;Uniflex;Kronobergs län;4;1
2026-06-05;Uniflex;Norrbottens län;2;2
2026-06-05;Uniflex;Skåne län;15;6
2026-06-05;Uniflex;Stockholms län;26;23
2026-06-05;Uniflex;Södermanlands län;1;0
2026-06-05;Uniflex;Uppsala län;3;2
2026-06-05;Uniflex;Värmlands län;12;11
2026-06-05;Uniflex;Västerbottens län;1;1
2026-06-05;Uniflex;Västernorrlands län;11;4
2026-06-05;Uniflex;Västmanlands län;8;5
2026-06-05;Uniflex;Västra Götalands län;27;7
2026-06-05;Uniflex;Örebro län;13;9
2026-06-05;Uniflex;Östergötlands län;8;2
2026-06-05;OnePartnerGroup;Dalarnas län;1;1
2026-06-05;OnePartnerGroup;Gotlands län;1;0
2026-06-05;OnePartnerGroup;Gävleborgs län;8;1
2026-06-05;OnePartnerGroup;Hallands län;5;3
2026-06-05;OnePartnerGroup;Jämtlands län;10;4
2026-06-05;OnePartnerGroup;Jönköpings län;36;15
2026-06-05;OnePartnerGroup;Kalmar län;8;3
2026-06-05;OnePartnerGroup;Kronobergs län;12;6
2026-06-05;OnePartnerGroup;Norrbottens län;5;3
2026-06-05;OnePartnerGroup;Skåne län;9;8
2026-06-05;OnePartnerGroup;Stockholms län;15;9
2026-06-05;OnePartnerGroup;Södermanlands län;1;0
2026-06-05;OnePartnerGroup;Västerbottens län;9;3
2026-06-05;OnePartnerGroup;Västernorrlands län;17;11
2026-06-05;OnePartnerGroup;Västra Götalands län;38;24
2026-06-05;OnePartnerGroup;Östergötlands län;5;2
2026-06-05;Skill;Blekinge län;1;0
2026-06-05;Skill;Hallands län;5;5
2026-06-05;Skill;Jönköpings län;3;3
2026-06-05;Skill;Kalmar län;2;2
2026-06-05;Skill;Stockholms län;2;1
2026-06-05;Skill;Uppsala län;1;1
2026-06-05;Skill;Västra Götalands län;12;11
2026-06-05;Skill;Örebro län;1;0
2026-06-05;Skill;Östergötlands län;49;28
2026-06-05;Arena Personal;Blekinge län;1;1
2026-06-05;Arena Personal;Jämtlands län;1;0
2026-06-05;Arena Personal;Jönköpings län;2;2
2026-06-05;Arena Personal;Kronobergs län;1;1
2026-06-05;Arena Personal;Norrbottens län;3;1
2026-06-05;Arena Personal;Skåne län;6;4
2026-06-05;Arena Personal;Stockholms län;26;18
2026-06-05;Arena Personal;Södermanlands län;35;24
2026-06-05;Arena Personal;Uppsala län;3;1
2026-06-05;Arena Personal;Västerbottens län;2;2
2026-06-05;Arena Personal;Västernorrlands län;5;5
2026-06-05;Arena Personal;Västmanlands län;5;4
2026-06-05;Arena Personal;Västra Götalands län;10;3
2026-06-05;Arena Personal;Örebro län;11;10
2026-06-05;Arena Personal;Östergötlands län;5;2
2026-06-05;Tranpenad;Jönköpings län;3;1
2026-06-05;Tranpenad;Skåne län;1;1
2026-06-05;Tranpenad;Stockholms län;5;0
2026-06-05;Tranpenad;Södermanlands län;3;3
2026-06-05;Tranpenad;Uppsala län;5;0
2026-06-05;Tranpenad;Västmanlands län;1;1
2026-06-05;Tranpenad;Västra Götalands län;24;5
2026-06-05;Tranpenad;Östergötlands län;2;0
